anio,semana_epi,casos,n_obs_base,anios_presentes_base,cumple_piso_suficiencia,corte_inferior_base,corte_superior_base,etiqueta_riesgo,temp_max_lag1,temp_max_lag2,temp_max_media_movil4,temp_min_lag1,temp_min_lag2,temp_min_media_movil4,temp_media_lag1,temp_media_lag2,temp_media_media_movil4,humedad_relativa_media_lag1,humedad_relativa_media_lag2,humedad_relativa_media_media_movil4,punto_rocio_lag1,punto_rocio_lag2,punto_rocio_media_movil4,precipitation_sum_lag1,precipitation_sum_lag2,precipitation_sum_media_movil4,precipitation_hours_lag1,precipitation_hours_lag2,precipitation_hours_media_movil4
2018,12,68.0,12,4,True,238.5,369.6,bajo,34.240785714285714,33.63485714285714,33.23983928571428,22.310214285714284,19.542857142857144,20.81582142857143,27.641642857142855,26.055142857142858,26.516303571428573,58.5715,53.16321428571428,55.27551785714286,17.725571428571428,14.121428571428572,15.4865,1.85,0.0,0.8232142857142857,6.142857142857143,0.0,3.0178571428571432
2018,13,68.0,12,4,True,242.0,389.9,bajo,34.08978571428572,34.240785714285714,33.53908928571428,22.154071428571427,22.310214285714284,21.097214285714283,27.360214285714285,27.641642857142855,26.720625,56.091928571428575,58.5715,56.04848214285714,16.537714285714287,17.725571428571428,15.905625,0.30714285714285716,1.85,0.7732142857142856,1.3571428571428572,6.142857142857143,2.8214285714285716
2018,14,81.0,12,4,True,247.25,401.0,bajo,34.1235,34.08978571428572,34.02223214285714,22.595785714285714,22.154071428571427,21.65073214285714,27.742857142857144,27.360214285714285,27.199964285714284,55.46942857142857,56.091928571428575,55.82401785714286,16.781785714285714,16.537714285714287,16.291625,0.9571428571428572,0.30714285714285716,0.7785714285714287,4.642857142857143,1.3571428571428572,3.0357142857142856
2018,15,81.0,12,4,True,222.5,428.0,bajo,31.119357142857144,34.1235,33.39335714285715,21.985642857142857,22.595785714285714,22.261428571428567,26.01107142857143,27.742857142857144,27.188946428571427,63.714214285714284,55.46942857142857,58.46176785714286,17.786714285714286,16.781785714285714,17.20794642857143,7.742857142857143,0.9571428571428572,2.7142857142857144,25.071428571428573,4.642857142857143,9.303571428571429
2018,16,92.0,12,4,True,234.75,506.70000000000005,bajo,30.419428571428572,31.119357142857144,32.43801785714286,22.154071428571427,21.985642857142857,22.222392857142857,25.722428571428573,26.01107142857143,26.709142857142858,71.78578571428571,63.714214285714284,61.76533928571428,19.762285714285714,17.786714285714286,17.717125,27.428571428571427,7.742857142857143,9.10892857142857,37.857142857142854,25.071428571428573,17.232142857142858
2018,17,75.0,12,4,True,277.25,543.8,bajo,33.152142857142856,30.419428571428572,32.203607142857145,22.356142857142856,22.154071428571427,22.272910714285715,27.250071428571427,25.722428571428573,26.681607142857146,56.81628571428571,71.78578571428571,61.94642857142857,17.149142857142856,19.762285714285714,17.86998214285714,2.3142857142857145,27.428571428571427,9.610714285714286,4.5,37.857142857142854,18.017857142857142
2018,18,88.0,12,4,True,272.25,541.8000000000001,bajo,32.338857142857144,33.152142857142856,31.757446428571427,23.234714285714286,22.356142857142856,22.43264285714286,27.094785714285713,27.250071428571427,26.51958928571429,69.03071428571428,56.81628571428571,65.33675,20.298928571428572,17.149142857142856,18.749267857142858,36.4,2.3142857142857145,18.47142857142857,43.857142857142854,4.5,27.82142857142857
2018,19,109.0,12,4,True,283.25,484.1,bajo,32.11635714285714,32.338857142857144,32.00669642857143,23.159214285714285,23.234714285714286,22.726035714285715,27.12242857142857,27.094785714285713,26.79742857142857,68.26528571428571,69.03071428571428,66.47451785714286,20.148071428571427,20.298928571428572,19.339607142857144,18.764285714285716,36.4,21.226785714285715,26.285714285714285,43.857142857142854,28.125
2018,20,100.0,12,4,True,307.25,484.1,bajo,31.049,32.11635714285714,32.16408928571428,22.25,23.159214285714285,22.750017857142858,26.086642857142856,27.12242857142857,26.888482142857143,71.16328571428572,68.26528571428571,66.31889285714286,19.837714285714284,20.148071428571427,19.358464285714284,46.15714285714286,18.764285714285716,25.90892857142857,44.285714285714285,26.285714285714285,29.732142857142854
2018,21,126.0,12,4,True,307.25,566.9000000000001,bajo,29.203,31.049,31.17680357142857,21.6695,22.25,22.578357142857143,24.7755,26.086642857142856,26.269839285714284,83.18371428571429,71.16328571428572,72.91075000000001,21.52557142857143,19.837714285714284,20.452571428571428,77.64285714285714,46.15714285714286,44.74107142857143,80.42857142857143,44.285714285714285,48.71428571428571
2018,22,128.0,12,4,True,407.0,615.8,bajo,28.911142857142856,29.203,30.319874999999996,21.897,21.6695,22.24392857142857,24.646857142857144,24.7755,25.657857142857143,84.66321428571429,83.18371428571429,76.818875,21.687714285714286,21.52557142857143,20.799767857142854,81.17857142857143,77.64285714285714,55.93571428571428,91.85714285714286,80.42857142857143,60.714285714285715
2018,23,149.0,12,4,True,414.25,607.9000000000001,bajo,28.52857142857143,28.911142857142856,29.422928571428567,22.081642857142857,21.897,21.97453571428571,24.663357142857144,24.646857142857144,25.043089285714288,84.34692857142858,84.66321428571429,80.83928571428572,21.678642857142858,21.687714285714286,21.182410714285712,52.67142857142857,81.17857142857143,64.4125,76.64285714285714,91.85714285714286,73.30357142857143
2018,24,158.0,12,4,True,463.75,534.1,bajo,29.331642857142857,28.52857142857143,28.993589285714283,22.313285714285715,22.081642857142857,21.990357142857142,25.222571428571428,24.663357142857144,24.82707142857143,81.72442857142858,84.34692857142858,83.47957142857143,21.6295,21.678642857142858,21.630357142857143,53.59285714285714,52.67142857142857,66.27142857142857,51.07142857142857,76.64285714285714,75.0
2018,25,161.0,12,4,True,515.25,571.2,bajo,28.50407142857143,29.331642857142857,28.81885714285714,21.82042857142857,22.313285714285715,22.028089285714287,24.408214285714287,25.222571428571428,24.73525,84.64292857142857,81.72442857142858,83.844375,21.463142857142856,21.6295,21.61475,76.82857142857142,53.59285714285714,66.06785714285714,76.78571428571429,51.07142857142857,74.08928571428571
2018,26,152.0,12,4,True,546.5,702.8000000000001,bajo,28.467285714285715,28.50407142857143,28.70789285714286,21.567285714285713,21.82042857142857,21.945660714285715,24.615285714285715,24.408214285714287,24.727357142857144,84.02042857142857,84.64292857142857,83.68367857142857,21.559285714285714,21.463142857142856,21.582642857142858,38.67142857142857,76.82857142857142,55.441071428571426,52.285714285714285,76.78571428571429,64.19642857142857
2018,27,157.0,12,4,True,610.5,900.6000000000001,bajo,29.898,28.467285714285715,29.05025,21.72957142857143,21.567285714285713,21.85764285714286,25.38264285714286,24.615285714285715,24.90717857142857,77.949,84.02042857142857,82.08419642857143,20.86542857142857,21.559285714285714,21.379339285714284,30.992857142857144,38.67142857142857,50.02142857142857,30.142857142857142,52.285714285714285,52.57142857142857
2018,28,163.0,12,4,True,632.25,1021.8000000000001,bajo,30.925428571428572,29.898,29.448696428571427,22.001142857142856,21.72957142857143,21.77960714285714,26.026714285714284,25.38264285714286,25.108214285714283,72.08164285714285,77.949,79.6735,20.1215,20.86542857142857,21.002339285714285,10.514285714285714,30.992857142857144,39.25178571428571,17.428571428571427,30.142857142857142,44.160714285714285
2018,29,222.0,12,4,True,660.25,1184.2,bajo,32.302,30.925428571428572,30.398178571428573,22.045857142857145,22.001142857142856,21.835964285714287,26.750071428571427,26.026714285714284,25.69367857142857,65.7755,72.08164285714285,74.95664285714287,19.15607142857143,20.1215,20.42557142857143,5.05,10.514285714285714,21.307142857142857,7.857142857142857,17.428571428571427,26.92857142857143
2018,30,255.0,12,4,True,514.75,1132.9,bajo,33.204,32.302,31.58235714285714,22.503,22.045857142857145,22.069892857142857,27.364285714285714,26.750071428571427,26.380928571428573,62.857142857142854,65.7755,69.66582142857142,18.89485714285714,19.15607142857143,19.759464285714287,5.692857142857143,5.05,13.0625,9.071428571428571,7.857142857142857,16.125
2018,31,200.0,12,4,True,491.25,1377.0000000000005,bajo,32.869285714285716,33.204,32.32517857142857,23.123428571428573,22.503,22.418357142857143,27.496928571428572,27.364285714285714,26.909499999999998,66.93871428571428,62.857142857142854,66.91324999999999,20.048,18.89485714285714,19.555107142857143,13.9,5.692857142857143,8.789285714285715,23.642857142857142,9.071428571428571,14.5
2018,32,270.0,12,4,True,478.75,1063.6000000000004,bajo,30.372357142857144,32.869285714285716,32.186910714285716,22.260285714285715,23.123428571428573,22.48314285714286,25.59992857142857,27.496928571428572,26.80280357142857,77.33664285714286,66.93871428571428,68.227,20.972428571428573,20.048,19.767839285714288,55.76428571428571,13.9,20.101785714285715,54.714285714285715,23.642857142857142,23.82142857142857
2018,33,243.0,12,4,True,617.25,1167.6,bajo,32.386785714285715,30.372357142857144,32.208107142857145,22.277571428571427,22.260285714285715,22.541071428571428,26.71542857142857,25.59992857142857,26.794142857142855,69.40807142857143,77.33664285714286,69.13514285714285,19.986785714285713,20.972428571428573,19.975517857142854,13.42142857142857,55.76428571428571,22.19464285714286,16.571428571428573,54.714285714285715,26.0
2018,34,297.0,12,4,True,617.25,1167.6,bajo,31.715357142857144,32.386785714285715,31.83594642857143,22.381714285714285,22.277571428571427,22.51075,26.27357142857143,26.71542857142857,26.521464285714288,72.44892857142857,69.40807142857143,71.53308928571428,20.384785714285716,19.986785714285713,20.348,30.664285714285715,13.42142857142857,28.4375,34.142857142857146,16.571428571428573,32.267857142857146
2018,35,303.0,12,4,True,557.75,1282.7,bajo,32.02557142857143,31.715357142857144,31.625017857142858,22.610285714285713,22.381714285714285,22.382464285714285,26.622357142857144,26.27357142857143,26.302821428571427,71.83671428571428,72.44892857142857,72.75758928571427,20.558071428571427,20.384785714285716,20.475517857142854,30.09285714285714,30.664285714285715,32.48571428571428,33.285714285714285,34.142857142857146,34.67857142857143
2018,36,329.0,12,4,True,561.0,1288.8,bajo,30.941857142857142,32.02557142857143,31.76739285714286,22.018428571428572,22.610285714285713,22.322,25.665357142857143,26.622357142857144,26.319178571428573,76.59185714285714,71.83671428571428,72.57139285714285,20.752928571428573,20.558071428571427,20.420642857142855,42.94285714285714,30.09285714285714,29.28035714285714,40.357142857142854,33.285714285714285,31.089285714285715
2018,37,390.0,12,4,True,543.5,1226.0,bajo,29.8665,30.941857142857142,31.13732142857143,21.7275,22.018428571428572,22.184482142857142,25.058071428571427,25.665357142857143,25.904839285714285,80.898,76.59185714285714,75.44387499999999,21.2295,20.752928571428573,20.73132142857143,79.66428571428571,42.94285714285714,45.841071428571425,69.21428571428571,40.357142857142854,44.25
